customer_id,age,gender,income_numeric,tenure,sub_plan,contract,monthly_charge,auto_renewal,late_payment,failed_transaction,default
3183,23,F,3,4,standard,monthly,283,0,0,1,1
3184,48,F,3,12,premium,annual,281,0,0,0,1
3185,37,M,3,7,basic,monthly,216,0,1,0,1
3186,56,M,1,6,basic,monthly,315,1,1,1,1
3187,37,M,3,2,basic,annual,494,0,1,1,1
3188,22,F,3,6,premium,monthly,263,1,0,0,1
3189,49,M,1,5,basic,monthly,215,1,1,1,1
3190,44,F,2,6,basic,annual,181,1,1,0,1
3191,49,M,1,1,basic,monthly,186,0,1,0,1
3192,24,M,1,4,basic,monthly,162,0,1,1,1
3193,28,F,3,5,premium,annual,184,1,0,0,1
3194,37,M,2,4,premium,monthly,360,1,1,1,1
3195,45,F,1,5,standard,annual,136,0,1,0,1
3196,50,F,1,1,standard,monthly,378,1,0,0,1
3197,49,F,1,4,standard,monthly,415,1,0,1,1
3198,47,M,3,11,premium,annual,455,1,1,1,1
3199,53,F,1,5,standard,annual,173,1,1,0,1
3200,20,F,2,3,premium,monthly,458,1,0,1,1
3201,22,F,3,11,basic,monthly,188,1,0,1,1
3202,56,M,2,5,basic,annual,249,1,0,0,1
3203,42,F,3,10,premium,monthly,193,0,1,1,1
3204,54,F,1,12,premium,monthly,60,0,0,1,1
3205,28,M,1,7,premium,annual,212,1,1,0,1
3206,55,M,2,14,premium,annual,267,1,0,0,0
3207,35,M,2,1,standard,annual,448,0,1,1,1
3208,33,F,2,2,premium,annual,200,0,0,0,1
3209,35,M,1,1,basic,monthly,244,0,0,1,1
3210,55,F,3,2,premium,monthly,489,1,1,0,1
3211,46,M,3,2,basic,monthly,113,0,1,0,1
3212,42,M,1,14,basic,annual,155,1,1,1,1
3213,52,M,2,6,premium,monthly,110,0,0,0,1
3214,40,M,2,6,standard,monthly,386,0,1,0,1
3215,44,M,2,14,basic,annual,470,1,0,1,1
3216,35,F,1,10,premium,monthly,488,1,1,1,1
3217,24,F,3,6,standard,monthly,204,0,1,1,1
3218,29,F,3,2,basic,annual,363,1,1,1,1
3219,54,M,3,9,standard,monthly,217,1,0,0,0
3220,59,M,2,2,premium,annual,253,1,1,0,1
3221,39,M,2,2,standard,monthly,71,1,1,0,1
3222,27,F,3,4,standard,monthly,255,1,0,0,1
3223,54,F,1,7,premium,annual,95,0,0,0,1
3224,40,F,3,5,premium,annual,362,0,1,0,1
3225,29,F,3,10,premium,annual,148,0,0,0,1
3226,27,M,1,7,premium,monthly,317,0,0,0,1
3227,23,F,1,14,standard,monthly,208,1,1,1,1
3228,48,F,2,11,standard,monthly,380,0,0,0,1
3229,35,M,3,2,premium,annual,339,1,0,1,1
3230,32,F,2,5,premium,monthly,406,0,1,0,1
3231,32,F,1,7,premium,annual,56,0,1,0,1
3232,29,M,2,4,premium,monthly,135,1,1,1,0
3233,50,F,3,11,premium,monthly,476,1,0,1,1
3234,42,M,3,7,premium,annual,95,0,1,0,1
3235,37,F,2,12,standard,monthly,448,0,1,1,1
3236,38,M,3,11,basic,annual,439,0,1,1,1
3237,35,F,2,8,basic,annual,304,0,1,1,1
3238,24,M,1,7,standard,annual,358,0,0,0,0
3239,54,M,3,12,standard,annual,189,1,1,0,1
3240,48,M,2,13,basic,annual,198,0,1,0,1
3241,34,F,3,1,basic,monthly,364,1,1,0,1
3242,30,M,2,2,basic,annual,304,0,0,1,1
3243,35,F,3,1,premium,monthly,390,0,0,0,1
3244,42,M,1,13,standard,annual,455,0,1,0,1
3245,40,M,2,9,premium,annual,182,1,0,0,1
3246,33,M,2,9,basic,monthly,134,1,0,1,1
3247,50,M,3,3,standard,monthly,372,1,0,1,1
3248,37,M,3,8,premium,monthly,330,0,0,1,1
3249,21,M,3,1,basic,monthly,240,0,1,1,1
3250,24,F,1,3,premium,monthly,380,1,0,0,1
3251,53,M,3,6,basic,annual,197,1,0,1,1
3252,55,M,1,5,basic,annual,391,1,0,1,1
3253,18,F,3,2,standard,annual,498,0,0,1,1
3254,34,M,1,6,basic,monthly,239,1,0,1,1
3255,56,M,1,6,basic,annual,420,1,0,1,1
3256,48,F,2,13,standard,annual,120,1,0,0,0
3257,28,F,3,9,standard,annual,466,1,0,1,1
3258,37,F,1,13,basic,monthly,372,1,0,1,1
3259,37,M,2,5,premium,annual,362,0,0,0,1
3260,26,M,2,13,premium,monthly,334,0,0,0,1
3261,55,M,1,8,standard,monthly,145,1,0,0,1
3262,31,F,2,9,basic,annual,346,1,0,0,1
3263,26,M,3,12,basic,monthly,397,0,1,1,1
3264,39,M,1,13,standard,monthly,95,1,1,1,1
3265,39,F,3,4,premium,monthly,217,1,1,1,1
3266,48,F,3,3,basic,annual,458,0,0,0,1
3267,21,F,2,12,premium,monthly,408,0,0,0,1
3268,40,F,2,5,basic,annual,397,1,1,0,1
3269,55,M,2,11,basic,annual,229,0,0,1,1
3270,39,F,3,14,standard,monthly,449,0,0,0,1
3271,30,F,1,13,premium,monthly,50,0,0,0,0
3272,35,M,2,10,premium,annual,468,1,0,1,1
3273,27,F,2,13,premium,annual,304,1,0,1,1
3274,54,F,1,9,basic,annual,428,0,1,0,1
3275,54,M,3,10,premium,annual,220,1,0,1,0
3276,55,M,3,5,premium,monthly,348,0,0,1,1
3277,41,F,2,3,premium,annual,296,0,1,0,1
3278,52,M,3,1,premium,monthly,414,1,0,1,1
3279,57,M,2,3,basic,annual,72,1,0,1,1
3280,20,M,2,7,standard,monthly,349,0,0,0,1
3281,18,M,2,14,basic,annual,82,1,0,0,0
3282,57,M,1,4,standard,monthly,150,1,1,1,1
3283,44,M,2,1,premium,monthly,258,1,0,0,1
3284,23,M,2,6,standard,monthly,438,1,1,0,1
3285,31,M,2,7,standard,monthly,310,0,0,0,1
3286,49,M,2,13,standard,annual,53,1,0,0,1
3287,49,F,1,2,basic,monthly,446,1,1,1,1
3288,51,M,3,14,basic,monthly,63,0,1,1,0
3289,27,F,1,12,basic,annual,237,1,0,0,1
3290,31,F,3,8,premium,monthly,232,0,1,1,0
3291,30,M,1,12,standard,annual,367,0,1,1,1
3292,23,M,2,9,basic,monthly,354,0,0,0,1
3293,57,F,3,1,standard,monthly,226,1,0,1,1
3294,56,F,3,3,standard,annual,109,1,1,1,1
3295,59,F,1,11,premium,monthly,413,1,1,0,1
3296,59,F,3,10,premium,monthly,394,0,0,0,1
3297,47,F,3,10,basic,annual,113,1,1,0,1
3298,27,M,2,12,standard,annual,72,1,0,0,0
3299,48,F,1,13,premium,annual,108,0,0,1,1
3300,36,M,1,14,premium,annual,496,0,0,0,1
3301,42,M,3,12,basic,monthly,331,0,1,0,1
3302,41,F,1,5,premium,annual,105,0,0,0,0
3303,41,F,2,8,standard,annual,66,0,0,0,0
3304,21,F,2,2,premium,annual,374,1,0,1,1
3305,48,F,3,6,standard,annual,306,0,1,0,1
3306,24,F,1,9,premium,annual,58,0,0,0,1
3307,36,M,2,1,premium,annual,249,1,0,0,1
3308,25,M,2,12,basic,annual,285,0,0,0,1
3309,46,F,2,9,standard,annual,62,1,1,1,1
3310,20,M,3,11,standard,annual,415,0,0,1,1
3311,19,F,1,13,basic,monthly,245,0,0,1,1
3312,23,M,1,11,basic,monthly,391,1,0,1,1
3313,40,F,3,6,standard,annual,221,1,1,1,1
3314,19,F,1,2,basic,annual,448,0,1,1,1
3315,26,F,2,11,premium,annual,150,1,1,0,1
3316,18,M,2,10,basic,monthly,285,0,0,1,1
3317,37,M,3,5,premium,monthly,255,1,1,0,1
3318,21,F,3,4,standard,annual,341,1,0,0,1
3319,31,F,1,11,standard,monthly,382,1,0,0,1
3320,23,M,1,4,basic,monthly,391,1,0,1,1
3321,50,F,1,10,standard,monthly,266,0,1,0,1
3322,56,F,3,9,standard,annual,247,0,0,0,1
3323,20,F,3,5,basic,annual,403,1,0,0,1
3324,51,F,2,14,basic,annual,125,1,0,0,0
3325,45,F,2,12,premium,annual,333,0,1,0,1
3326,23,M,1,9,standard,annual,366,0,0,0,1
3327,37,M,1,9,basic,monthly,58,0,0,1,1
3328,18,F,3,6,standard,annual,386,0,0,1,1
3329,52,F,2,2,standard,annual,472,0,1,1,1
3330,38,F,2,8,basic,monthly,482,1,1,1,1
3331,27,F,1,11,basic,annual,82,1,1,0,1
3332,54,M,2,12,premium,annual,306,1,0,0,1
3333,50,M,2,13,standard,annual,367,0,1,0,0
3334,18,F,1,4,standard,annual,308,0,0,0,1
3335,26,M,2,8,standard,monthly,153,0,0,0,1
3336,55,F,1,3,premium,monthly,393,0,1,0,1
3337,59,F,3,7,standard,annual,158,0,1,0,1
3338,49,M,3,11,premium,monthly,303,0,0,1,1
3339,47,M,1,2,basic,monthly,334,0,0,0,1
3340,27,F,2,10,standard,annual,353,1,1,0,1
3341,21,F,3,13,premium,monthly,217,0,1,0,0
3342,18,M,3,11,premium,annual,82,1,0,1,1
3343,53,F,3,3,basic,annual,325,0,0,1,1
3344,51,F,3,1,basic,annual,373,1,1,1,1
3345,56,M,2,14,premium,annual,315,1,0,1,1
3346,28,M,2,1,premium,monthly,178,0,1,0,1
3347,35,F,3,11,basic,monthly,452,0,1,1,1
3348,47,F,2,9,standard,monthly,366,1,0,1,1
3349,26,M,2,1,premium,monthly,121,0,0,0,1
3350,22,F,2,11,basic,annual,291,0,1,0,1
3351,34,F,3,3,standard,monthly,271,0,0,0,1
3352,18,M,3,5,standard,monthly,336,1,0,1,1
3353,19,M,3,12,standard,monthly,86,0,1,1,1
3354,55,F,3,8,standard,annual,483,0,1,0,1
3355,31,F,3,7,standard,monthly,268,1,0,1,0
3356,48,F,2,3,standard,monthly,372,0,0,0,1
3357,32,F,3,7,premium,monthly,338,0,0,1,1
3358,34,F,1,2,basic,annual,201,1,0,1,1
3359,28,M,3,3,basic,monthly,202,0,1,1,1
3360,42,M,1,9,standard,monthly,218,1,0,0,1
3361,33,F,2,13,standard,annual,244,1,1,0,1
3362,22,M,1,11,basic,annual,95,0,0,1,1
3363,29,F,1,13,basic,monthly,231,0,1,1,1
3364,31,M,2,4,basic,annual,312,0,0,1,1
3365,46,F,2,3,basic,monthly,334,1,1,1,1
3366,58,M,1,7,standard,annual,150,1,0,0,1
3367,20,F,3,1,standard,monthly,135,1,0,0,1
3368,29,F,3,4,basic,monthly,69,0,1,0,1
3369,42,M,3,11,basic,monthly,130,0,1,0,1
3370,39,M,3,1,standard,annual,78,1,0,0,1
3371,35,M,3,10,basic,monthly,258,1,0,0,1
3372,41,F,1,9,premium,annual,412,0,0,1,1
3373,38,F,2,3,standard,annual,326,0,1,0,1
3374,56,F,3,12,premium,annual,453,0,0,1,1
3375,22,F,1,7,basic,monthly,405,0,0,0,1
3376,23,F,3,2,standard,annual,331,0,0,0,1
3377,40,F,1,3,basic,annual,376,1,1,1,1
3378,52,M,1,10,premium,annual,288,1,0,1,1
3379,22,M,1,2,premium,annual,125,0,0,1,1
3380,30,M,3,8,premium,monthly,471,0,0,0,1
3381,20,F,1,7,basic,annual,61,1,0,1,1
3382,39,F,2,11,basic,annual,391,1,1,1,1
3383,57,F,3,5,standard,monthly,227,0,0,1,1
3384,56,M,2,2,standard,annual,286,1,1,0,1
3385,55,F,3,9,premium,annual,153,0,0,1,1
3386,41,M,3,14,premium,annual,127,0,1,0,1
3387,21,F,1,12,premium,annual,345,0,0,1,1
3388,54,M,2,14,standard,annual,142,1,0,0,0
3389,20,M,2,1,basic,monthly,60,0,1,1,1
3390,28,M,3,10,basic,annual,360,1,1,1,1
3391,44,F,1,14,premium,annual,168,0,0,0,1
3392,24,M,2,7,standard,annual,164,1,0,1,1
3393,25,F,3,14,standard,monthly,315,1,0,0,0
3394,21,M,2,4,basic,monthly,446,1,0,1,1
3395,26,F,2,9,basic,monthly,480,1,0,0,1
3396,56,F,3,8,standard,annual,468,0,0,0,1
3397,30,F,3,2,basic,monthly,288,1,0,0,1
3398,51,M,3,1,premium,annual,346,0,0,1,1
3399,37,F,2,10,standard,monthly,375,0,1,1,1
3400,30,F,1,3,basic,monthly,95,1,1,0,1
3401,36,M,3,11,basic,annual,280,0,1,0,1
3402,35,F,2,13,basic,annual,499,0,1,1,1
3403,20,M,2,4,basic,annual,58,1,0,1,1
3404,21,F,3,2,basic,annual,477,1,1,0,1
3405,32,F,3,9,premium,monthly,365,1,0,0,1
3406,36,F,3,6,standard,monthly,128,1,0,0,1
3407,34,F,2,6,premium,annual,429,0,0,0,1
3408,28,M,1,1,premium,monthly,140,0,1,1,1
3409,47,M,1,14,premium,monthly,483,0,1,0,0
3410,29,M,1,14,premium,annual,397,1,1,1,1
3411,39,M,1,2,premium,monthly,283,0,0,0,1
3412,51,M,1,9,basic,monthly,342,1,1,1,1
3413,32,M,3,11,standard,annual,183,1,1,1,1
3414,58,M,2,11,basic,monthly,76,1,1,1,0
3415,48,M,2,2,basic,annual,220,0,0,1,1
3416,22,F,1,5,basic,monthly,409,1,0,0,1
3417,37,M,2,4,premium,monthly,75,0,1,0,1
3418,29,F,3,12,standard,annual,324,0,0,1,1
3419,32,F,1,10,standard,monthly,323,1,1,0,1
3420,29,F,3,5,basic,monthly,299,0,0,0,1
3421,51,M,2,6,premium,annual,288,0,0,0,1
3422,22,F,1,14,premium,monthly,471,1,1,0,1
3423,55,F,1,7,premium,annual,154,0,0,0,1
3424,27,M,1,2,standard,annual,427,0,1,0,1
3425,45,M,3,8,basic,annual,355,1,1,1,1
3426,40,M,1,9,standard,annual,218,0,1,1,1
3427,53,F,1,9,premium,monthly,303,1,0,0,1
3428,46,M,2,10,standard,annual,298,1,1,0,1
3429,53,F,1,7,premium,annual,158,0,1,1,1
3430,59,M,3,7,basic,annual,279,1,1,0,1
3431,49,M,1,14,premium,monthly,250,0,1,1,1
3432,58,M,3,5,premium,monthly,442,0,1,1,1
3433,39,F,3,14,basic,annual,454,1,0,0,1
3434,19,M,2,4,basic,monthly,309,0,0,0,1
3435,19,M,2,11,basic,monthly,336,0,1,0,1
3436,24,M,1,5,basic,annual,177,0,1,0,1
3437,46,M,1,10,premium,monthly,250,0,1,0,1
3438,40,F,1,1,basic,monthly,448,1,1,1,1
3439,40,M,3,7,premium,monthly,122,1,1,1,1
3440,55,M,3,6,standard,annual,301,1,0,1,1
3441,33,F,3,12,premium,annual,476,1,1,0,1
3442,21,M,1,8,basic,monthly,226,1,1,0,1
3443,27,M,1,6,premium,annual,416,0,1,1,1
3444,39,F,2,14,basic,monthly,388,1,0,1,1
3445,38,M,1,13,standard,monthly,401,0,0,0,1
3446,20,F,2,8,premium,monthly,289,0,1,0,1
3447,31,M,1,6,basic,annual,287,1,0,1,1
3448,57,M,2,11,premium,annual,141,1,1,0,1
3449,41,F,3,8,basic,monthly,330,0,1,1,1
3450,54,M,3,3,standard,monthly,319,0,1,1,1
3451,30,M,1,14,basic,monthly,332,0,1,1,1
3452,24,F,2,2,basic,annual,222,1,1,1,1
3453,18,M,3,9,standard,monthly,79,0,0,0,1
3454,36,M,1,4,premium,monthly,93,1,1,0,1
3455,49,F,3,4,premium,monthly,462,0,1,1,1
3456,29,M,2,8,basic,monthly,238,1,0,1,1
3457,44,M,1,8,premium,monthly,181,0,0,1,1
3458,45,M,3,1,premium,annual,378,1,1,1,1
3459,27,F,2,3,premium,annual,114,1,0,0,1
3460,22,M,3,12,basic,annual,342,0,1,0,1
3461,46,M,2,4,basic,monthly,90,0,0,0,1
3462,55,F,1,14,basic,monthly,448,1,0,0,1
3463,23,F,3,9,premium,annual,74,0,0,0,0
3464,50,M,2,7,basic,monthly,452,0,1,1,1
3465,56,M,2,7,standard,monthly,407,1,1,0,1
3466,47,M,1,2,basic,monthly,462,0,1,0,1
3467,28,F,2,12,standard,annual,187,0,0,1,1
3468,59,M,2,11,basic,monthly,449,1,1,0,1
3469,19,F,2,14,basic,annual,263,1,0,0,1
3470,37,F,1,3,basic,monthly,450,1,0,1,1
3471,50,M,2,13,premium,monthly,240,0,1,1,1
3472,50,M,1,4,basic,annual,152,0,1,1,1
3473,57,M,2,11,premium,annual,318,1,1,0,1
3474,40,M,2,2,standard,annual,360,0,0,1,1
3475,43,F,2,13,standard,annual,481,0,1,0,1
3476,57,M,2,3,standard,monthly,359,0,0,1,1
3477,32,F,3,13,basic,annual,121,0,1,0,1
3478,47,M,2,9,standard,monthly,457,0,1,1,1
3479,31,F,1,7,standard,monthly,63,0,0,1,1
3480,52,F,3,11,premium,monthly,490,1,0,0,1
3481,43,F,1,3,premium,monthly,399,1,0,1,1
3482,33,M,3,5,standard,annual,198,1,0,1,1
3483,34,F,1,13,standard,monthly,496,0,0,0,1
3484,18,F,3,1,standard,monthly,60,0,1,1,1
3485,46,F,1,3,basic,annual,207,0,0,0,1
3486,49,M,1,4,basic,monthly,386,0,1,1,1
3487,19,M,3,11,standard,annual,310,0,0,0,0
3488,18,M,2,14,premium,annual,215,1,1,1,1
3489,44,M,3,12,premium,annual,401,1,1,1,1
3490,46,M,1,4,standard,annual,241,1,1,1,1
3491,22,M,1,8,basic,annual,407,1,1,0,1
3492,34,M,3,8,basic,monthly,120,0,0,1,1
3493,54,F,1,2,premium,annual,304,1,0,1,1
3494,57,F,2,11,premium,monthly,199,0,0,0,0
3495,28,F,1,11,basic,annual,377,0,1,1,1
3496,20,F,3,8,premium,monthly,457,1,1,0,1
3497,31,M,3,11,standard,monthly,384,0,1,0,1
3498,44,F,1,1,premium,monthly,449,0,1,0,1
3499,39,M,1,11,basic,monthly,476,0,0,0,1
3500,43,F,1,11,basic,annual,271,1,0,1,1
3501,42,F,1,8,standard,monthly,469,1,1,1,1
3502,35,M,2,9,standard,annual,163,0,0,1,1
3503,40,M,2,1,standard,annual,483,1,1,1,1
3504,19,M,1,4,basic,annual,140,1,1,0,1
3505,20,M,2,2,basic,monthly,260,0,1,0,1
3506,38,M,2,6,standard,annual,221,1,0,0,1
3507,40,M,2,4,basic,annual,429,1,0,1,1
3508,40,F,2,7,basic,annual,265,0,0,1,1
3509,22,M,2,8,basic,monthly,298,0,0,0,1
3510,27,F,2,14,standard,monthly,305,0,0,1,1
3511,59,M,3,5,premium,annual,473,1,0,1,1
3512,18,M,2,1,standard,annual,234,1,0,1,1
3513,38,M,1,4,basic,annual,232,1,0,1,1
3514,26,F,1,6,standard,monthly,77,1,1,0,1
3515,43,M,2,6,standard,annual,220,0,0,0,1
3516,59,M,2,13,basic,monthly,111,1,1,0,0
3517,23,F,2,12,basic,annual,190,1,0,0,1
3518,22,M,1,5,standard,annual,371,0,1,1,1
3519,35,M,3,14,standard,monthly,81,1,0,1,0
3520,40,M,1,6,standard,annual,383,0,0,1,1
3521,26,F,1,10,standard,annual,248,1,0,1,1
3522,31,M,2,14,basic,monthly,199,1,0,1,0
3523,37,F,1,7,premium,monthly,225,1,0,0,1
3524,53,M,3,14,standard,monthly,71,0,1,0,1
3525,38,M,3,3,basic,annual,136,1,1,0,1
3526,27,F,1,8,premium,monthly,60,1,1,1,1
3527,41,F,3,2,basic,annual,175,0,0,1,1
3528,43,F,3,2,basic,monthly,125,1,0,1,1
3529,37,F,2,10,premium,monthly,201,1,0,0,1
3530,33,M,3,4,basic,monthly,205,0,0,1,1
3531,37,M,1,2,premium,monthly,188,1,0,1,1
3532,38,M,3,13,basic,monthly,293,1,1,0,0
3533,26,M,2,13,premium,monthly,362,0,0,1,1
3534,56,M,2,4,premium,annual,229,1,1,0,1
3535,23,M,3,4,basic,monthly,275,1,0,0,1
3536,29,M,2,7,premium,annual,419,0,1,0,1
3537,35,F,3,8,standard,monthly,168,1,0,1,1
3538,35,F,2,13,basic,monthly,407,0,1,0,1
3539,55,F,3,3,standard,annual,198,1,0,1,1
3540,49,F,3,8,premium,monthly,470,1,0,1,1
3541,35,F,3,6,standard,annual,121,0,0,1,1
3542,25,M,1,5,premium,monthly,300,1,0,0,1
3543,31,F,3,10,standard,monthly,118,0,1,1,1
3544,23,M,2,11,standard,monthly,466,1,0,1,1
3545,40,M,2,13,premium,monthly,450,1,0,1,1
3546,53,F,3,12,standard,monthly,309,0,1,0,0
3547,28,F,1,4,standard,monthly,164,1,0,0,1
3548,53,F,3,4,basic,monthly,334,1,0,1,1
3549,30,F,3,1,basic,monthly,157,1,1,0,1
3550,20,M,1,2,standard,annual,121,1,1,1,1
3551,57,F,1,11,premium,annual,326,1,1,0,1
3552,47,F,3,11,basic,monthly,437,0,1,0,1
3553,22,M,2,12,basic,annual,287,0,1,1,1
3554,36,F,3,6,basic,annual,461,0,0,0,1
3555,36,M,1,13,basic,monthly,339,0,1,0,1
3556,57,M,2,10,basic,annual,67,0,0,0,1
3557,50,M,3,9,standard,monthly,182,0,0,1,1
3558,29,M,1,13,basic,annual,412,1,0,1,0
3559,47,F,1,4,standard,annual,453,1,0,1,1
3560,27,M,1,10,standard,monthly,337,0,1,1,1
3561,56,M,2,14,standard,annual,360,1,0,1,1
3562,34,M,2,6,basic,annual,421,0,0,0,1
3563,31,F,1,4,premium,annual,422,0,1,0,1
3564,40,F,3,3,premium,monthly,316,1,0,1,1
3565,18,F,2,5,basic,annual,145,1,1,0,1
3566,33,F,1,10,standard,annual,138,0,1,1,1
3567,45,F,3,1,basic,annual,115,0,1,0,1
3568,32,M,2,11,standard,annual,412,0,1,0,1
3569,46,F,1,9,basic,annual,378,0,0,0,1
3570,21,M,2,13,standard,annual,442,0,0,0,1
3571,26,M,2,5,standard,annual,203,1,1,0,1
3572,25,F,2,7,standard,annual,78,1,1,0,1
3573,33,F,2,12,premium,annual,135,1,1,1,1
3574,48,F,3,12,standard,annual,301,0,0,1,1
3575,48,M,3,4,standard,monthly,216,0,0,0,1
3576,18,F,2,7,basic,monthly,468,0,0,1,1
3577,38,M,3,2,basic,monthly,250,1,1,1,1
3578,39,M,1,6,basic,annual,190,1,0,1,1
3579,31,M,2,10,premium,annual,176,1,1,1,1
3580,26,M,2,8,basic,monthly,456,1,1,0,1
3581,33,F,3,1,premium,annual,450,0,0,1,1
3582,50,F,1,6,basic,monthly,476,1,1,0,1
3583,39,F,1,5,premium,monthly,458,1,0,1,1
3584,56,M,3,14,standard,annual,146,1,0,0,1
3585,27,F,3,3,premium,monthly,77,1,1,0,1
3586,53,M,1,2,standard,monthly,216,1,1,1,1
3587,55,M,1,1,premium,monthly,456,0,1,1,1
3588,20,F,3,5,standard,annual,137,0,0,0,1
3589,45,M,3,1,standard,monthly,426,0,0,0,1
3590,24,M,1,9,standard,monthly,474,0,1,1,1
3591,33,M,2,7,basic,monthly,460,0,0,0,1
3592,24,M,3,2,basic,monthly,121,0,1,0,1
3593,58,M,3,14,premium,annual,495,1,1,1,1
3594,40,F,1,13,standard,monthly,490,0,1,0,1
3595,44,M,1,10,premium,monthly,59,0,1,1,1
3596,57,F,2,4,standard,monthly,402,0,0,1,1
3597,52,F,1,8,basic,annual,278,1,1,0,1
3598,33,F,1,2,basic,annual,218,1,0,0,1
3599,20,M,3,12,premium,monthly,124,1,0,0,0
3600,47,M,1,9,standard,annual,173,0,0,1,1
3601,54,F,1,5,basic,annual,461,1,0,1,1
3602,53,M,1,5,standard,annual,451,1,1,0,1
3603,47,F,2,12,standard,monthly,137,1,1,0,1
3604,47,F,3,4,basic,monthly,341,0,1,1,1
3605,55,M,1,8,standard,monthly,286,1,0,0,1
3606,23,M,3,7,premium,monthly,176,1,1,0,1
3607,53,M,2,8,standard,annual,405,1,0,1,1
3608,41,F,2,3,basic,annual,249,1,1,0,1
3609,25,M,1,2,standard,monthly,93,1,1,0,1
3610,26,F,3,13,basic,monthly,328,0,0,0,1
3611,52,M,3,1,basic,monthly,194,1,1,0,1
3612,22,M,2,2,standard,annual,415,1,0,1,1
3613,46,F,2,9,basic,annual,102,0,0,0,1
3614,26,M,3,8,standard,annual,235,0,1,0,1
3615,39,M,1,12,premium,monthly,405,0,1,0,1
3616,34,M,2,11,standard,monthly,335,0,1,0,1
3617,23,M,3,2,premium,annual,183,0,1,0,1
3618,53,M,2,13,standard,annual,221,1,0,1,0
3619,43,F,3,12,basic,monthly,398,1,1,0,1
3620,33,F,3,3,standard,monthly,260,0,0,1,1
3621,54,F,3,10,basic,monthly,322,1,0,1,1
3622,48,F,1,4,premium,annual,467,1,0,1,1
3623,26,F,1,10,standard,monthly,223,0,0,0,1
3624,52,M,1,10,premium,annual,196,1,1,0,1
3625,55,F,2,3,premium,annual,433,1,1,1,1
3626,37,M,2,7,standard,annual,299,0,0,0,1
3627,18,F,2,11,standard,annual,365,1,1,1,1
3628,54,F,2,10,standard,monthly,159,1,1,1,1
3629,42,F,3,5,standard,annual,444,0,0,0,1
3630,30,F,1,12,basic,monthly,451,0,0,1,1
3631,26,F,3,6,standard,annual,57,1,1,1,1
3632,33,F,3,8,standard,annual,409,0,1,0,1
3633,58,F,2,4,premium,annual,293,0,0,1,1
3634,52,F,1,3,premium,annual,389,0,1,1,1
3635,26,M,2,11,premium,annual,302,0,0,0,1
3636,51,M,1,6,basic,annual,494,0,1,1,1
3637,28,F,2,1,standard,annual,285,0,0,0,1
3638,59,F,2,14,premium,annual,198,1,1,1,1
3639,41,M,2,3,premium,annual,130,1,0,1,1
3640,31,M,2,7,basic,monthly,242,0,0,1,1
3641,43,M,2,8,premium,annual,195,0,0,0,1
3642,37,F,2,10,basic,annual,425,1,0,0,1
3643,29,F,3,4,standard,monthly,107,1,0,0,1
3644,44,F,1,11,standard,monthly,458,0,0,1,1
3645,53,M,3,10,standard,annual,364,0,0,1,1
3646,18,M,3,12,basic,annual,480,0,0,1,1
3647,49,M,2,3,premium,annual,487,0,1,0,1
3648,39,M,1,8,premium,annual,374,0,0,0,1
3649,20,M,3,4,basic,annual,383,1,0,1,1
3650,37,F,1,2,standard,monthly,371,0,0,1,1
3651,20,M,1,9,standard,monthly,475,1,1,1,1
3652,20,F,1,12,premium,annual,388,1,0,0,1
3653,43,F,2,10,standard,monthly,67,0,0,1,1
3654,38,M,2,3,premium,monthly,90,1,1,1,1
3655,29,F,2,6,premium,annual,229,1,1,1,1
3656,58,F,2,8,standard,annual,119,0,1,1,1
3657,32,M,3,2,premium,annual,114,1,1,1,1
3658,20,F,1,9,premium,annual,394,1,0,0,1
3659,32,M,3,1,premium,monthly,169,0,0,1,1
3660,45,F,1,11,premium,monthly,431,0,0,1,1
3661,39,F,1,12,standard,annual,438,0,0,0,1
3662,34,F,1,4,standard,annual,231,0,1,1,1
3663,28,F,1,7,premium,annual,434,1,0,0,1
3664,40,F,2,11,basic,annual,392,1,0,1,1
3665,39,M,2,9,basic,annual,168,0,0,0,1
3666,24,F,3,10,premium,monthly,58,1,1,0,0
3667,48,F,2,4,standard,annual,431,0,0,0,1
3668,48,F,3,6,premium,monthly,358,0,1,1,1
3669,37,M,1,5,basic,monthly,333,1,0,0,1
3670,53,M,3,2,basic,monthly,462,1,1,1,1
3671,58,F,1,3,premium,monthly,453,1,1,1,1
3672,20,F,1,6,premium,monthly,365,0,0,1,1
3673,39,F,2,9,premium,annual,404,0,0,0,1
3674,34,M,2,1,premium,monthly,300,1,0,0,1
3675,29,M,2,13,standard,monthly,108,0,1,1,1
3676,43,M,2,14,premium,monthly,215,0,1,0,1
3677,19,F,3,9,standard,monthly,381,0,1,0,1
3678,30,M,2,7,standard,monthly,313,1,0,0,1
3679,20,M,3,8,premium,annual,220,1,0,0,1
3680,59,M,2,13,basic,annual,491,0,1,1,1
3681,26,F,1,14,basic,annual,451,0,1,0,1
3682,41,F,3,7,premium,annual,376,1,0,0,1
3683,19,M,2,6,premium,annual,214,0,0,0,1
3684,40,M,1,8,premium,annual,132,1,0,1,1
3685,55,M,3,1,standard,annual,186,0,0,0,1
3686,37,M,3,13,premium,monthly,347,0,1,1,1
3687,46,F,3,13,premium,annual,213,0,1,1,1
3688,22,M,2,1,basic,annual,218,1,1,0,1
3689,55,F,1,8,basic,annual,77,0,1,0,1
